noticeIdentifier,noticeVersion,lotIdentifier,classificationType,mainClassificationCode,additionalClassificationCodes,options
25823456,1,LOT-0000,cpv,44212310,,
25822776,1,,,,,
25822776,1,LOT-0000,,,,
25823032,1,,cpv,45422000-1,,
25823032,1,LOT-0000,cpv,45422000-1,,
25823382,1,,cpv,39296000-3,"33970000-0,98371000-4,98371200-6,98370000-7,33900000-9",
25823382,1,LOT-0000,cpv,39296000-3,"33970000-0,98371000-4,98371200-6,98370000-7,33900000-9",
25823016,1,,cpv,45111200-0,"77211400-6,45000000-7",
25823016,1,LOT-0000,cpv,45111200-0,"77211400-6,45000000-7",
25823402,1,,cpv,45300000-0,45112700-2,
25823402,1,LOT-0000,cpv,45300000-0,45112700-2,
25822732,1,,cpv,45,"43,44,71",
25822732,1,LOT-0000,cpv,45,"43,44,71",
25823654,1,,cpv,43324100,"45212212,45248000,45252120",
25823654,1,LOT-0000,cpv,43324100,"45212212,45248000,45252120",
25823378,1,,cpv,72611000-6,"72225000-8,72220000-3,72253000-3",
25823378,1,LOT-0000,cpv,72611000-6,"72225000-8,72220000-3,72253000-3",
25825652,1,,cpv,45421130-4,45262670-8,
25825652,1,LOT-0000,cpv,45421130-4,45262670-8,
25823028,1,,cpv,34143000-1,,
25823028,1,LOT-0000,cpv,34143000-1,,
25822768,1,,,,,
25822768,1,LOT-0000,,,,
25822724,1,,cpv,45,"43,44,71",
25822724,1,LOT-0000,cpv,45,"43,44,71",
25822728,1,,cpv,45,"43,44,71",
25822728,1,LOT-0000,cpv,45,"43,44,71",
25822720,1,,cpv,45,"43,44,71",
25822720,1,LOT-0000,cpv,45,"43,44,71",
25822712,1,,cpv,45,"43,44,71",
25822712,1,LOT-0000,cpv,45,"43,44,71",
25822716,1,,cpv,45,"43,44,71",
25822716,1,LOT-0000,cpv,45,"43,44,71",
25822696,1,,cpv,45,"43,44,71",
25822696,1,LOT-0000,cpv,45,"43,44,71",
25822680,1,,cpv,45,"43,44,71",
25822680,1,LOT-0000,cpv,45,"43,44,71",
25823724,1,,cpv,45,"43,44,71",
25823724,1,LOT-0000,cpv,45,"43,44,71",
25827160,1,,cpv,45,"43,44,71",
25827160,1,LOT-0000,cpv,45,"43,44,71",
25825454,1,,cpv,45410000,,
25825454,1,LOT-0000,cpv,45410000,,
25822832,1,,cpv,45,"43,44,71",
25822832,1,LOT-0000,cpv,45,"43,44,71",
25822760,1,,,,,
25822760,1,LOT-0000,,,,
25822676,1,,cpv,45,"43,44,71",
25822676,1,LOT-0000,cpv,45,"43,44,71",
25822644,1,,,,,
25822644,1,LOT-0000,,,,
25822640,1,,cpv,45,"43,44,71",
25822640,1,LOT-0000,cpv,45,"43,44,71",
25823226,1,,cpv,45000000-7,,
25823226,1,LOT-0000,cpv,45000000-7,,
25825752,1,,cpv,79000000-4,"30000000-9,72000000-5",
25825752,1,LOT-0000,cpv,79000000-4,"30000000-9,72000000-5",
25825814,1,,cpv,77211500-7,,
25825814,1,LOT-0000,cpv,77211500-7,,
25822548,1,,cpv,45,"43,44,71",
25822548,1,LOT-0000,cpv,45,"43,44,71",
25822528,1,,cpv,45,"43,44,71",
25822528,1,LOT-0000,cpv,45,"43,44,71",
25823140,1,,cpv,45243510-0,45240000-1,
25823140,1,LOT-0000,cpv,45243510-0,45240000-1,
25827148,1,,cpv,45,"43,44,71",
25827148,1,LOT-0000,cpv,45,"43,44,71",
25822474,1,,cpv,45,"43,44,71",
25822474,1,LOT-0000,cpv,45,"43,44,71",
25822536,1,,cpv,45,"43,44,71",
25822536,1,LOT-0000,cpv,45,"43,44,71",
25825670,1,,cpv,45262300-4,"45000000-7,45232400-6,45247110-4",
25825670,1,LOT-0000,cpv,45262300-4,"45000000-7,45232400-6,45247110-4",
25822532,1,,,,,
25822532,1,LOT-0000,,,,
25825268,1,,cpv,32000000,,
25825268,1,LOT-0000,cpv,32000000,,
25822660,1,,,,,
25822660,1,LOT-0000,,,,
25822656,1,,,,,
25822656,1,LOT-0000,,,,
25826854,1,,cpv,45313100,,
25826854,1,LOT-0000,cpv,45313100,,
25826850,1,,cpv,03400000,"03410000,34928210",
25826850,1,LOT-0000,cpv,03400000,"03410000,34928210",
25825516,1,,cpv,45,"43,44,71",
25825516,1,LOT-0000,cpv,45,"43,44,71",
25825528,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825528,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825536,1,,cpv,45,"43,44,71",
25825536,1,LOT-0000,cpv,45,"43,44,71",
25825540,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825540,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825544,1,,cpv,45,"43,44,71",
25825544,1,LOT-0000,cpv,45,"43,44,71",
25825552,1,,cpv,45,"43,44,71",
25825552,1,LOT-0000,cpv,45,"43,44,71",
25825556,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825556,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825560,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825560,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825564,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825564,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825568,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825568,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825572,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825572,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825580,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825580,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825484,1,,cpv,45,"43,44,71",
25825484,1,LOT-0000,cpv,45,"43,44,71",
25823136,1,,cpv,45240000-1,,
25823136,1,LOT-0000,cpv,45240000-1,,
25824728,1,,cpv,42,"16,43",
25824728,1,LOT-0000,cpv,42,"16,43",
25824736,1,,cpv,34,"60,63",
25824736,1,LOT-0000,cpv,34,"60,63",
25824744,1,,cpv,34,"60,63",
25824744,1,LOT-0000,cpv,34,"60,63",
25823492,1,,cpv,45000000-7,,
25823492,1,LOT-0000,cpv,45000000-7,,
25825480,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825480,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825640,1,,cpv,45431000-7,45431100-8,
25825640,1,LOT-0000,cpv,45431000-7,45431100-8,
25825798,1,,cpv,45233120-6,,
25825798,1,LOT-0000,cpv,45233120-6,,
25825832,1,,cpv,45233120-6,,
25825832,1,LOT-0000,cpv,45233120-6,,
25825748,1,,cpv,45250000-4,,
25825748,1,LOT-0000,cpv,45250000-4,,
25826000,1,,cpv,42512300-1,"45331000-6,45315000-8",
25826000,1,LOT-0000,cpv,42512300-1,"45331000-6,45315000-8",
25826020,1,,cpv,35113000-9,,
25826020,1,LOT-0000,cpv,35113000-9,,
25826024,1,,cpv,71410000-5,,
25826024,1,LOT-0000,cpv,71410000-5,,
25826028,1,,cpv,45,"43,44,71",
25826028,1,LOT-0000,cpv,45,"43,44,71",
25826032,1,,cpv,45,"43,44,71",
25826032,1,LOT-0000,cpv,45,"43,44,71",
25826036,1,,cpv,45,"43,44,71",
25826036,1,LOT-0000,cpv,45,"43,44,71",
25826040,1,,cpv,31122000-7,,
25826040,1,LOT-0000,cpv,31122000-7,,
25826044,1,,cpv,45,"43,44,71",
25826044,1,LOT-0000,cpv,45,"43,44,71",
25826070,1,,cpv,50532100-4,,
25826070,1,LOT-0000,cpv,50532100-4,,
25826074,1,,cpv,37535200-9,,
25826074,1,LOT-0000,cpv,37535200-9,,
25826082,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826082,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826086,1,,cpv,45262660-5,,
25826086,1,LOT-0000,cpv,45262660-5,,
25825996,1,,cpv,34927100-2,44113910-7,
25825996,1,LOT-0000,cpv,34927100-2,44113910-7,
25826012,1,,cpv,45,"43,44,71",
25826012,1,LOT-0000,cpv,45,"43,44,71",
25826016,1,,cpv,45262670-8,,
25826016,1,LOT-0000,cpv,45262670-8,,
25826094,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826094,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826058,1,,cpv,45112700-2,,
25826058,1,LOT-0000,cpv,45112700-2,,
25826098,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25826098,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825836,1,,cpv,45341000-9,45340000-2,
25825836,1,LOT-0000,cpv,45341000-9,45340000-2,
25827232,1,,cpv,73,38,
25827232,1,LOT-0000,cpv,73,38,
25827236,1,,,,,
25827236,1,LOT-0000,,,,
25827200,1,,,,,
25827200,1,LOT-0000,,,,
25825584,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825584,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823484,1,,cpv,79000000-4,,
25823484,1,LOT-0000,cpv,79000000-4,,
25823480,1,,cpv,79000000-4,,
25823480,1,LOT-0000,cpv,79000000-4,,
25823108,1,,cpv,45232141-2,,
25823108,1,LOT-0000,cpv,45232141-2,,
25823788,1,,cpv,45431000,,
25823788,1,LOT-0000,cpv,45431000,,
25825632,1,,cpv,42416100-6,,
25825632,1,LOT-0000,cpv,42416100-6,,
25826970,1,,cpv,72000000,,
25826970,1,LOT-0000,cpv,72000000,,
25825828,1,,cpv,48490000-9,"75131000-3,72212490-0,79418000-7",
25825828,1,LOT-0000,cpv,48490000-9,"75131000-3,72212490-0,79418000-7",
25823330,1,,cpv,92522000-6,"45442100-8,45443000-4",
25823330,1,LOT-0000,cpv,92522000-6,"45442100-8,45443000-4",
25823512,1,,cpv,79411000-8,80400000-8,
25823512,1,LOT-0000,cpv,79411000-8,80400000-8,
25825780,1,,cpv,48820000-2,,
25825780,1,LOT-0000,cpv,48820000-2,,
25825576,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825576,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823666,1,,,,,
25823666,1,LOT-0000,,,,
25823322,1,,cpv,45234116-2,,
25823322,1,LOT-0000,cpv,45234116-2,,
25823318,1,,cpv,45234116-2,,
25823318,1,LOT-0000,cpv,45234116-2,,
25826962,1,,cpv,45233120,,
25826962,1,LOT-0000,cpv,45233120,,
25826966,1,,cpv,45233120,,
25826966,1,LOT-0000,cpv,45233120,,
25823100,1,,cpv,79952000-2,,
25823100,1,LOT-0000,cpv,79952000-2,,
25823096,1,,cpv,45311000-0,,
25823096,1,LOT-0000,cpv,45311000-0,,
25826958,1,,cpv,72267000,,
25826958,1,LOT-0000,cpv,72267000,,
25823092,1,,cpv,45330000-9,,
25823092,1,LOT-0000,cpv,45330000-9,,
25823088,1,,cpv,45262670-8,,
25823088,1,LOT-0000,cpv,45262670-8,,
25823080,1,,cpv,45233222-1,,
25823080,1,LOT-0000,cpv,45233222-1,,
25823662,1,,,,,
25823662,1,LOT-0000,,,,
25823658,1,,,,,
25823658,1,LOT-0000,,,,
25823314,1,,cpv,72252000-6,,
25823314,1,LOT-0000,cpv,72252000-6,,
25823068,1,,cpv,45233222-1,,
25823068,1,LOT-0000,cpv,45233222-1,,
25822812,1,,cpv,45,"43,44,71",
25822812,1,LOT-0000,cpv,45,"43,44,71",
25823504,1,,cpv,75131000-3,,
25823504,1,LOT-0000,cpv,75131000-3,,
25823302,1,,cpv,45430000-0,,
25823302,1,LOT-0000,cpv,45430000-0,,
25827112,1,,cpv,45112000-5 45100000-8,,
25827112,1,LOT-0000,cpv,45112000-5 45100000-8,,
25825590,1,,cpv,45247110-4,,
25825590,1,LOT-0000,cpv,45247110-4,,
25823298,1,,cpv,45223800-4,,
25823298,1,LOT-0000,cpv,45223800-4,,
25823134,1,,cpv,32322000-6,,
25823134,1,LOT-0000,cpv,32322000-6,,
25823064,1,,cpv,45212200-8,,
25823064,1,LOT-0000,cpv,45212200-8,,
25823290,1,,cpv,45324000-4,,
25823290,1,LOT-0000,cpv,45324000-4,,
25826938,1,,cpv,45221113,"45111100,45112000,45221115,71337000,45262300",
25826938,1,LOT-0000,cpv,45221113,"45111100,45112000,45221115,71337000,45262300",
25823286,1,,cpv,45431000-7,,
25823286,1,LOT-0000,cpv,45431000-7,,
25823500,1,,cpv,71241000-9,,
25823500,1,LOT-0000,cpv,71241000-9,,
25823278,1,,cpv,45262500-6,,
25823278,1,LOT-0000,cpv,45262500-6,,
25826934,1,,cpv,34144900,,
25826934,1,LOT-0000,cpv,34144900,,
25823274,1,,cpv,45231300-8,,
25823274,1,LOT-0000,cpv,45231300-8,,
25823496,1,,cpv,71800000-6,90500000-2,
25823496,1,LOT-0000,cpv,71800000-6,90500000-2,
25826930,1,,cpv,45112700,,
25826930,1,LOT-0000,cpv,45112700,,
25825320,1,,cpv,45331000,,
25825320,1,LOT-0000,cpv,45331000,,
25823270,1,,cpv,45221250-9,,
25823270,1,LOT-0000,cpv,45221250-9,,
25822588,1,,,,,
25822588,1,LOT-0000,,,,
25825488,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825488,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25827152,1,,cpv,45,"43,44,71",
25827152,1,LOT-0000,cpv,45,"43,44,71",
25825312,1,,cpv,72260000,,
25825312,1,LOT-0000,cpv,72260000,,
25823258,1,,cpv,45233120-6,"45233222-1,45112700-2",
25823258,1,LOT-0000,cpv,45233120-6,"45233222-1,45112700-2",
25827108,1,,cpv,45,"43,44,71",
25827108,1,LOT-0000,cpv,45,"43,44,71",
25825598,1,,cpv,45200000-9,,
25825598,1,LOT-0000,cpv,45200000-9,,
25822572,1,,,,,
25822572,1,LOT-0000,,,,
25826902,1,,cpv,34942100,45231000,
25826902,1,LOT-0000,cpv,34942100,45231000,
25825764,1,,cpv,31120000-3,,
25825764,1,LOT-0000,cpv,31120000-3,,
25827080,1,,cpv,45300000-0 45315000-8,,
25827080,1,LOT-0000,cpv,45300000-0 45315000-8,,
25827088,1,,cpv,45,"43,44,71",
25827088,1,LOT-0000,cpv,45,"43,44,71",
25823760,1,,cpv,45111100,,
25823760,1,LOT-0000,cpv,45111100,,
25827096,1,,cpv,45,"43,44,71",
25827096,1,LOT-0000,cpv,45,"43,44,71",
25822982,1,,cpv,45422100-2,45443000-4,
25822982,1,LOT-0000,cpv,45422100-2,45443000-4,
25825714,1,,cpv,45000000-7,45233120-6,
25825714,1,LOT-0000,cpv,45000000-7,45233120-6,
25826898,1,,cpv,72000000,,
25826898,1,LOT-0000,cpv,72000000,,
25825710,1,,cpv,71300000-1,"71000000-8,71200000-0,71327000-6,71319000-7,71500000-3,71328000-3",
25825710,1,LOT-0000,cpv,71300000-1,"71000000-8,71200000-0,71327000-6,71319000-7,71500000-3,71328000-3",
25825760,1,,cpv,38432200-4,,
25825760,1,LOT-0000,cpv,38432200-4,,
25827092,1,,cpv,45,"43,44,71",
25827092,1,LOT-0000,cpv,45,"43,44,71",
25826890,1,,cpv,48100000,,
25826890,1,LOT-0000,cpv,48100000,,
25825450,1,,cpv,45261210,,
25825450,1,LOT-0000,cpv,45261210,,
25827100,1,,cpv,45,"43,44,71",
25827100,1,LOT-0000,cpv,45,"43,44,71",
25827104,1,,cpv,45,"43,44,71",
25827104,1,LOT-0000,cpv,45,"43,44,71",
25825520,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825520,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25822984,1,,cpv,45261210-9,45443000-4,
25822984,1,LOT-0000,cpv,45261210-9,45443000-4,
25825678,1,,cpv,45311200-2,,
25825678,1,LOT-0000,cpv,45311200-2,,
25822648,1,,cpv,45,"43,44,71",
25822648,1,LOT-0000,cpv,45,"43,44,71",
25823414,1,,cpv,45111100-9,,
25823414,1,LOT-0000,cpv,45111100-9,,
25826882,1,,cpv,45315100,,
25826882,1,LOT-0000,cpv,45315100,,
25822556,1,,cpv,45,"43,44,71",
25822556,1,LOT-0000,cpv,45,"43,44,71",
25826878,1,,cpv,30200000,30230000,
25826878,1,LOT-0000,cpv,30200000,30230000,
25823036,1,,cpv,38310000-1,,
25823036,1,LOT-0000,cpv,38310000-1,,
25823740,1,,cpv,45233000,,
25823740,1,LOT-0000,cpv,45233000,,
25823744,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25823744,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25825594,1,,cpv,79713000-5,,
25825594,1,LOT-0000,cpv,79713000-5,,
25823736,1,,cpv,331,"385,389",
25823736,1,LOT-0000,cpv,331,"385,389",
25825756,1,,cpv,45231300-8,,
25825756,1,LOT-0000,cpv,45231300-8,,
25825276,1,,cpv,71240000,,
25825276,1,LOT-0000,cpv,71240000,,
25822692,1,,cpv,45,"43,44,71",
25822692,1,LOT-0000,cpv,45,"43,44,71",
25822636,1,,cpv,45,"43,44,71",
25822636,1,LOT-0000,cpv,45,"43,44,71",
25823720,1,,cpv,38636100,,
25823720,1,LOT-0000,cpv,38636100,,
25823222,1,,cpv,45223210-1,,
25823222,1,LOT-0000,cpv,45223210-1,,
ec2ebac5-f882-4557-8f21-ab61d46d3c4a,01,,cpv,09000000,,
ec2ebac5-f882-4557-8f21-ab61d46d3c4a,01,LOT-0001,cpv,09000000,,
9b81c802-39b8-4174-a4cc-a7dd42d5bc39,1,,cpv,38000000,,
9b81c802-39b8-4174-a4cc-a7dd42d5bc39,1,LOT-0000,cpv,38000000,,
06092931-df9d-48ca-bad5-0371a41ba431,2,,cpv,31521330,,
06092931-df9d-48ca-bad5-0371a41ba431,2,LOT-0000,cpv,31521330,,
f0c055e3-d0ac-45a8-8ed0-e2e7382866ac,01,,,,,
f0c055e3-d0ac-45a8-8ed0-e2e7382866ac,01,LOT-0000,cpv,50000000,,
c7711135-fbb7-4e6d-801a-66d41155ecca,2,,cpv,48443000,,
c7711135-fbb7-4e6d-801a-66d41155ecca,2,LOT-0000,cpv,48443000,,
200ff04c-a468-4b9e-bd0f-b1b7643c3f77,1,,cpv,45000000,"43000000,44000000,71000000",
200ff04c-a468-4b9e-bd0f-b1b7643c3f77,1,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
21d4f711-fe19-4cd7-aa8c-09863fb8e5dd,2,,cpv,38000000,,
21d4f711-fe19-4cd7-aa8c-09863fb8e5dd,2,LOT-0000,cpv,38000000,,
d199a92e-c6f7-4f52-921c-229ba1ccca1b,2,,,,,
d199a92e-c6f7-4f52-921c-229ba1ccca1b,2,LOT-0000,,,,
851f49ba-160c-4aec-859e-5575b9a046bb,1,,cpv,73000000,,
851f49ba-160c-4aec-859e-5575b9a046bb,1,LOT-0000,cpv,73000000,,
b0f6fa43-92ac-4e7c-a8c9-55e3487121b0,2,,cpv,45000000,"43000000,44000000,71000000",
b0f6fa43-92ac-4e7c-a8c9-55e3487121b0,2,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
cb0b417c-4949-40cb-babb-8d35ac5ecb26,1,,cpv,45000000,"43000000,44000000,71000000",
cb0b417c-4949-40cb-babb-8d35ac5ecb26,1,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
d7d215a3-38df-4b0e-a785-26cae0a17984,1,,cpv,30232100,,
d7d215a3-38df-4b0e-a785-26cae0a17984,1,LOT-0000,cpv,30232100,,
9532800d-f9a4-4856-bb1a-46f1763f33fb,1,,cpv,73100000,,
9532800d-f9a4-4856-bb1a-46f1763f33fb,1,LOT-0000,cpv,73100000,,
86a622d6-b5c8-42ae-8e4e-834ac610f252,2,,cpv,45000000,"43000000,44000000,71000000",
86a622d6-b5c8-42ae-8e4e-834ac610f252,2,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
982091ec-4912-4b1c-b56b-828bf784f3ab,1,,,,,
982091ec-4912-4b1c-b56b-828bf784f3ab,1,LOT-0000,,,,
be63422c-a3e0-44fd-befa-6be4e0907e4b,1,,cpv,90523100,,
be63422c-a3e0-44fd-befa-6be4e0907e4b,1,LOT-0000,cpv,90523100,,
a9a248f5-fa5a-471c-8cb2-30ea888267a3,1,,cpv,45000000,"43000000,44000000,71000000",
a9a248f5-fa5a-471c-8cb2-30ea888267a3,1,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
a9a248f5-fa5a-471c-8cb2-30ea888267a3,2,,cpv,45000000,"43000000,44000000,71000000",
a9a248f5-fa5a-471c-8cb2-30ea888267a3,2,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
38e7a718-d91d-4334-926a-dd334c57b252,2,,cpv,34144210,,
38e7a718-d91d-4334-926a-dd334c57b252,2,LOT-0000,cpv,34144210,,
5ad18efd-468c-4e58-9ba9-061739e2d9d0,1,,cpv,50000000,"51000000,55000000,66000000,70000000,71000000,75000000,77000000,79000000,80000000,85000000,90000000,92000000,98000000",
5ad18efd-468c-4e58-9ba9-061739e2d9d0,1,LOT-0000,cpv,50000000,"51000000,55000000,66000000,70000000,71000000,75000000,77000000,79000000,80000000,85000000,90000000,92000000,98000000",
40012ccd-56fd-473b-927f-f1a120e69ccc,1,,,,,
40012ccd-56fd-473b-927f-f1a120e69ccc,1,LOT-0000,,,,
05db21f9-25d1-4f8c-bbac-8bc0a526af0e,1,,cpv,73300000,,
05db21f9-25d1-4f8c-bbac-8bc0a526af0e,1,LOT-0000,cpv,73300000,,
d142419a-39aa-42be-aebb-cc0d7b3f8938,1,,cpv,33696500,,
d142419a-39aa-42be-aebb-cc0d7b3f8938,1,LOT-0000,cpv,33696500,,
9b81c802-39b8-4174-a4cc-a7dd42d5bc39,2,,cpv,38000000,,
9b81c802-39b8-4174-a4cc-a7dd42d5bc39,2,LOT-0000,cpv,38000000,,
deb8eb79-9ac1-4e33-9b9f-90de5ac304cb,1,,cpv,38000000,,
deb8eb79-9ac1-4e33-9b9f-90de5ac304cb,1,LOT-0000,cpv,38000000,,
612e70ea-16b7-4b5f-b692-4a4f25ef11ba,2,,cpv,50711000,,
612e70ea-16b7-4b5f-b692-4a4f25ef11ba,2,LOT-0000,cpv,50711000,,
f3c3e09e-228d-45ce-8b31-a19e2230a5ef,1,,cpv,18300000,,
f3c3e09e-228d-45ce-8b31-a19e2230a5ef,1,LOT-0000,cpv,18300000,,
533019ec-0a4e-4ace-b65a-80ad779a29ec,01,,cpv,45000000,,
533019ec-0a4e-4ace-b65a-80ad779a29ec,01,LOT-0000,cpv,45000000,,
b8c743e3-0629-4d28-9e6f-5a669b05f017,01,,cpv,45000000,,
b8c743e3-0629-4d28-9e6f-5a669b05f017,01,LOT-0000,cpv,45000000,,
57f6110d-aabb-4481-b481-a36e978c631c,1,,cpv,45000000,"43000000,44000000,71000000",
57f6110d-aabb-4481-b481-a36e978c631c,1,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
5decd4b2-9084-4d2d-a611-beb806f6afa5,1,,cpv,55110000,55120000,
5decd4b2-9084-4d2d-a611-beb806f6afa5,1,LOT-0000,cpv,55110000,55120000,
9060ffe1-8203-45ac-8b2d-cfaf33217cf9,1,,cpv,80000000,,
9060ffe1-8203-45ac-8b2d-cfaf33217cf9,1,LOT-0000,cpv,80000000,,
25cecc38-f1a3-4ca9-b27d-29acd25ad83c,5,,cpv,72000000,,
25cecc38-f1a3-4ca9-b27d-29acd25ad83c,5,LOT-0000,cpv,72000000,,
e8382197-4285-40e5-88d2-b62a25ec04e2,01,,cpv,45000000,,
e8382197-4285-40e5-88d2-b62a25ec04e2,01,PAR-0000,cpv,45000000,,
c62abfd1-f12f-483b-ad30-083a126132f6,1,,cpv,45000000,"43000000,44000000,71000000",
c62abfd1-f12f-483b-ad30-083a126132f6,1,LOT-0000,cpv,45000000,"43000000,44000000,71000000",
25827508,1,,cpv,73,38,
25827508,1,LOT-0000,cpv,73,38,
25827258,1,,cpv,45232000-2,,
25827258,1,LOT-0000,cpv,45232000-2,,
25827454,1,,cpv,45240000-1,,
25827454,1,LOT-0000,cpv,45240000-1,,
25827626,1,,,,,
25827626,1,LOT-0000,,,,
25827482,1,,cpv,45,"43,44,71",
25827482,1,LOT-0000,cpv,45,"43,44,71",
25827422,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25827422,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25827444,1,,,,,
25827444,1,LOT-0000,,,,
25827498,1,,cpv,45000000-7,,
25827498,1,LOT-0000,cpv,45000000-7,,
25827358,1,,cpv,45,"43,44,71",
25827358,1,LOT-0000,cpv,45,"43,44,71",
25827270,1,,cpv,45,"43,44,71",
25827270,1,LOT-0000,cpv,45,"43,44,71",
25827266,1,,,,,
25827266,1,LOT-0000,,,,
25827262,1,,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
25827262,1,LOT-0000,cpv,50,"51,55,66,70,71,75,77,79,80,85,90,92,98",
